names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,celltypes
CHRM2,155.87646,5.7683573,0.0,0.0,0.95680941003492,0.14839977081116476,Cardiomyocytes_1
TPM1,153.99251,3.5898323,0.0,0.0,0.9984377871714758,0.8529800395233808,Cardiomyocytes_1
MYOM1,152.71912,7.8365397,0.0,0.0,0.9035103841205661,0.03149007822822998,Cardiomyocytes_1
FILIP1,152.38123,4.891427,0.0,0.0,0.9448630766403234,0.1733299032963435,Cardiomyocytes_1
PALLD,151.67049,4.2795415,0.0,0.0,0.9582797279911781,0.3968007109531215,Cardiomyocytes_1
MYBPC3,151.06711,8.792208,0.0,0.0,0.8906451020033083,0.014382768741449269,Cardiomyocytes_1
ACTN2,148.80396,6.5491447,0.0,0.0,0.8880720455798566,0.060816894491282636,Cardiomyocytes_1
TNNC1,147.6248,5.8287725,0.0,0.0,0.9009373276971145,0.14901951613091827,Cardiomyocytes_1
SORBS2,147.3435,5.1919475,0.0,0.0,0.9152729277706304,0.23164442989277237,Cardiomyocytes_1
MYH6,146.3521,9.836255,0.0,0.0,0.8639036941738651,0.016300471240309172,Cardiomyocytes_1
NEBL,144.98596,3.8915982,0.0,0.0,0.9457820253629847,0.3705843145967563,Cardiomyocytes_1
CMYA5,144.07791,6.4757442,0.0,0.0,0.86307664032347,0.06956348881535097,Cardiomyocytes_1
TECRL,142.92465,5.268929,0.0,0.0,0.9167432457268885,0.15738023129363066,Cardiomyocytes_1
CACNA1D,141.30292,6.240547,0.0,0.0,0.8618820069840103,0.11147230440019178,Cardiomyocytes_1
FHOD3,140.90808,5.084501,0.0,0.0,0.8705201249770262,0.141699505373075,Cardiomyocytes_1
ESRRG,140.02948,4.265977,0.0,0.0,0.9084727072229369,0.2517919994387212,Cardiomyocytes_1
EMC10,139.15363,4.3795595,0.0,0.0,0.8792501378423084,0.27323752616377645,Cardiomyocytes_1
KCNIP4,139.14272,5.3323097,0.0,0.0,0.8899099430251792,0.18392404027175246,Cardiomyocytes_1
CACNB2,137.66574,4.5540104,0.0,0.0,0.8696011762543651,0.22938762146423602,Cardiomyocytes_1
ATP2A2,136.0732,3.4441626,0.0,0.0,0.8956074251056791,0.41125363954209004,Cardiomyocytes_1
HDAC9,135.24142,5.0606318,0.0,0.0,0.8380812350670832,0.14187490499187316,Cardiomyocytes_1
TRDN,134.26495,4.3856587,0.0,0.0,0.852324940268333,0.1704299629322139,Cardiomyocytes_1
QKI,133.84819,2.5515652,0.0,0.0,0.9483550817864363,0.6633028917550486,Cardiomyocytes_1
ABLIM1,133.45859,3.6033022,0.0,0.0,0.8833854070942841,0.32636022404377973,Cardiomyocytes_1
MITF,132.41832,5.051988,0.0,0.0,0.8165778349568094,0.09250575895415054,Cardiomyocytes_1
MYO18B,131.12704,6.149219,0.0,0.0,0.7876309501929792,0.043744664928261554,Cardiomyocytes_1
SMPX,130.44258,7.658419,0.0,0.0,0.7726520860136005,0.016183538161110397,Cardiomyocytes_1
POPDC2,130.1196,6.9512687,0.0,0.0,0.7749494578202536,0.02687122159987839,Cardiomyocytes_1
MEF2A,129.46724,2.5433123,0.0,0.0,0.935857379158243,0.6023924508004069,Cardiomyocytes_1
NRP1,129.00769,3.4496481,0.0,0.0,0.9183973534276787,0.32522597317555163,Cardiomyocytes_1
RBM20,128.43939,3.590969,0.0,0.0,0.886877412240397,0.2615325249359791,Cardiomyocytes_1
MPPED2,126.804054,4.0212016,0.0,0.0,0.8402867120014703,0.19974508588734669,Cardiomyocytes_1
PTPRD,125.46876,2.7041733,0.0,0.0,0.9342032714574526,0.5814497363159064,Cardiomyocytes_1
NCAM1,124.90962,3.7690964,0.0,0.0,0.8492924094835508,0.2124907915200131,Cardiomyocytes_1
PAM,124.206985,2.901392,0.0,0.0,0.8815475096489616,0.4530806019714917,Cardiomyocytes_1
CADPS,123.04197,4.4643455,0.0,0.0,0.7857930527476567,0.1515452706416118,Cardiomyocytes_1
NREP,122.92837,2.850011,0.0,0.0,0.9067267046498806,0.5447795226791707,Cardiomyocytes_1
MYOCD,122.074486,4.893318,0.0,0.0,0.7666789193163022,0.09831733299032963,Cardiomyocytes_1
MYL3,122.00027,7.583121,0.0,0.0,0.7296452857930528,0.03732503888024884,Cardiomyocytes_1
PPP1R12B,121.74869,3.6996806,0.0,0.0,0.8130858298106965,0.28798278745074196,Cardiomyocytes_1
CCDC141,121.37158,3.3678753,0.0,0.0,0.852324940268333,0.2783124218010033,Cardiomyocytes_1
XPR1,120.96949,3.3299086,0.0,0.0,0.826318691417019,0.34034542031595316,Cardiomyocytes_1
MT-CO1,120.35666,1.1600258,0.0,0.0,0.9987134717882742,0.9977314982635438,Cardiomyocytes_1
SLC25A4,120.19591,3.3796499,0.0,0.0,0.8110641426208418,0.29471813281259135,Cardiomyocytes_1
LDB3,119.939186,7.5796585,0.0,0.0,0.7119095754456901,0.017656894959014957,Cardiomyocytes_1
MSRB3,119.62619,4.096398,0.0,0.0,0.7777981988605036,0.1258784597574808,Cardiomyocytes_1
ENO3,118.769196,5.1331353,0.0,0.0,0.731207498621577,0.07279084180123715,Cardiomyocytes_1
PPP1R13B,118.50079,4.1330895,0.0,0.0,0.7610733321080684,0.1457921631450321,Cardiomyocytes_1
DENND5B,117.98901,2.6879232,0.0,0.0,0.8665686454695828,0.4303721979910897,Cardiomyocytes_1
NEXN,117.85788,3.6643317,0.0,0.0,0.7830362065796729,0.20084425683181514,Cardiomyocytes_1
MLIP,116.507484,6.717538,0.0,0.0,0.6977577651167065,0.027911926004747484,Cardiomyocytes_1
PPP1R1A,115.48272,3.7936995,0.0,0.0,0.7657599705936409,0.17452262070417102,Cardiomyocytes_1
DPF3,115.224304,4.0283284,0.0,0.0,0.749310788458004,0.1266502180801927,Cardiomyocytes_1
CPEB4,114.23439,4.0029826,0.0,0.0,0.7414997243153832,0.14866871689332195,Cardiomyocytes_1
RNF150,113.9711,3.246321,0.0,0.0,0.8129939349384304,0.2638594932120348,Cardiomyocytes_1
CDH2,113.80972,2.229817,0.0,0.0,0.9645285793052748,0.6570001987862346,Cardiomyocytes_1
MDH1,113.25902,2.1809638,0.0,0.0,0.8765851865465907,0.5686455641436406,Cardiomyocytes_1
FBXL7,112.92485,2.9333346,0.0,0.0,0.8676713839367763,0.4678141699505373,Cardiomyocytes_1
BMP5,112.90351,3.2080104,0.0,0.0,0.8526006248851314,0.2528560904594301,Cardiomyocytes_1
SMYD1,112.48536,7.463866,0.0,0.0,0.6670648777798199,0.011705001227797331,Cardiomyocytes_1
KIF13A,112.05424,2.5322669,0.0,0.0,0.8437787171475831,0.4441235281048656,Cardiomyocytes_1
TMOD1,111.48679,3.9789948,0.0,0.0,0.7263370703914721,0.11079409254083888,Cardiomyocytes_1
CAMK2D,111.3767,2.2872777,0.0,0.0,0.9001102738467194,0.5646464528350426,Cardiomyocytes_1
PKP2,111.28731,2.6154802,0.0,0.0,0.8591251608160264,0.4110080800757726,Cardiomyocytes_1
KCNN2,111.03408,3.6440606,0.0,0.0,0.758684065429149,0.1761362971971141,Cardiomyocytes_1
LAMA2,110.8287,4.539735,0.0,0.0,0.7081418856827789,0.1306961026204703,Cardiomyocytes_1
TBX20,110.04522,3.602864,0.0,0.0,0.7494945782025363,0.17100293502028788,Cardiomyocytes_1
MALAT1,109.19437,1.8565072,0.0,0.0,0.9989891564050726,0.988739344473158,Cardiomyocytes_1
PKIA,108.56083,3.2926672,0.0,0.0,0.7606138577467377,0.2231317017271016,Cardiomyocytes_1
MEF2C,108.18894,3.8752658,0.0,0.0,0.7221099062672303,0.1437692208748933,Cardiomyocytes_1
TGFB2,107.521805,3.3808744,0.0,0.0,0.765851865465907,0.19254200820870215,Cardiomyocytes_1
FABP3,107.04029,5.894677,0.0,0.0,0.6465723212644734,0.03333762087957062,Cardiomyocytes_1
SNTA1,106.97786,5.034366,0.0,0.0,0.6588862341481345,0.053251324267121924,Cardiomyocytes_1
MB,105.9966,7.9213343,0.0,0.0,0.6277338724499173,0.00991592511605608,Cardiomyocytes_1
MYOZ2,105.84934,6.6140046,0.0,0.0,0.6328799852968204,0.01824156035500883,Cardiomyocytes_1
XPO4,103.56118,2.611943,0.0,0.0,0.7872633707039147,0.3816344905810405,Cardiomyocytes_1
TRIM55,103.439926,6.1163406,0.0,0.0,0.6223120749862158,0.024041441083268045,Cardiomyocytes_1
PLEKHA5,103.35164,1.6729625,0.0,0.0,0.9229920970409851,0.7569779815011869,Cardiomyocytes_1
PCDH7,103.34809,2.3926768,0.0,0.0,0.9475280279360412,0.6009775605421017,Cardiomyocytes_1
DCBLD2,103.15745,2.395729,0.0,0.0,0.8084910861973902,0.43158830201475695,Cardiomyocytes_1
HIPK3,103.033264,3.0366418,0.0,0.0,0.7273479139863995,0.2372806043101533,Cardiomyocytes_1
CELF2,102.98995,2.4490695,0.0,0.0,0.8171292041904061,0.3864404401361101,Cardiomyocytes_1
PALM2AKAP2,102.46306,2.9002419,0.0,0.0,0.7516081602646573,0.29746606017376254,Cardiomyocytes_1
RBM24,101.97853,4.610706,0.0,0.0,0.6404153648226429,0.06714297407593633,Cardiomyocytes_1
ZNF704,101.81581,3.1511989,0.0,0.0,0.7180665318875207,0.23005414001566904,Cardiomyocytes_1
PRICKLE1,101.34153,2.7290537,0.0,0.0,0.796820437419592,0.34198248342473603,Cardiomyocytes_1
CRYAB,100.23515,6.511118,0.0,0.0,0.601543833854071,0.022158818508167775,Cardiomyocytes_1
EEF1A2,99.9997,4.4878654,0.0,0.0,0.6309501929792317,0.07244004256364082,Cardiomyocytes_1
TANC2,99.75271,2.6461992,0.0,0.0,0.7614409115971329,0.3352003648312071,Cardiomyocytes_1
COX7B,99.56716,1.6584588,0.0,0.0,0.8987318507627274,0.6954361019188718,Cardiomyocytes_1
TUBB2B,123.79129,3.0315912,0.0,0.0,0.9439869781692838,0.4657328664332166,Primitive_Streak_2
SFRP2,111.917404,3.2932806,0.0,0.0,0.8523554193795481,0.19679607245483208,Primitive_Streak_2
MT-ND4,107.35973,1.300662,0.0,0.0,0.9977020298736117,0.9931593703828658,Primitive_Streak_2
MT-CO2,106.93553,0.9572255,0.0,0.0,0.9972232860972807,0.9969868655257862,Primitive_Streak_2
RAN,106.7853,1.5150353,0.0,0.0,0.9887973956338567,0.8422583384715614,Primitive_Streak_2
MT-ATP6,103.14178,1.2662504,0.0,0.0,0.9954040597472232,0.9759763602731598,Primitive_Streak_2
CD9,102.829575,2.7337804,0.0,0.0,0.8238222903102259,0.2717754225950184,Primitive_Streak_2
CYCS,101.44614,1.9453802,0.0,0.0,0.9015702795863654,0.5810230696743721,Primitive_Streak_2
HSP90AA1,100.94066,1.2991384,0.0,0.0,0.9892761394101877,0.9064183254417907,Primitive_Streak_2
HMGA1,100.719864,1.7332373,0.0,0.0,0.9736690923018001,0.7143222774177787,Primitive_Streak_2
C1QBP,100.500114,1.7174367,0.0,0.0,0.9305821524320184,0.6640296892632362,Primitive_Streak_2
MT-CO3,99.73562,1.1859127,0.0,0.0,0.9976062811183455,0.9940784345661202,Primitive_Streak_2
HSPD1,98.93137,1.4604256,0.0,0.0,0.9696476445806205,0.8010516886350152,Primitive_Streak_2
GAPDH,96.22717,1.2005368,0.0,0.0,0.9973190348525469,0.9566527449771397,Primitive_Streak_2
PRDX1,96.21259,1.333225,0.0,0.0,0.9930103408655687,0.889153879265214,Primitive_Streak_2
MT-CYB,95.57206,1.0147352,0.0,0.0,0.9965530448104175,0.9949393301301813,Primitive_Streak_2
H2AZ1,95.530754,1.5740105,0.0,0.0,0.9895633856759862,0.8387798550438009,Primitive_Streak_2
SET,95.269295,1.3710871,0.0,0.0,0.9711796246648794,0.8213990716288376,Primitive_Streak_2
ENO1,94.76056,1.4605318,0.0,0.0,0.9681156644963615,0.8032620961643613,Primitive_Streak_2
PSAT1,93.23251,2.5658066,0.0,0.0,0.7413826120260436,0.288109170864502,Primitive_Streak_2
GRID2,92.758675,2.6027591,0.0,0.0,0.8657602451168135,0.3152041136847494,Primitive_Streak_2
PTGES3,90.17018,1.3097897,0.0,0.0,0.9551895825354271,0.7894877671393836,Primitive_Streak_2
MIXL1,89.89634,4.9219975,0.0,0.0,0.5819609345078514,0.07097734913968612,Primitive_Streak_2
GAL,89.26086,2.9801443,0.0,0.0,0.6735924932975871,0.18711681422106402,Primitive_Streak_2
HSP90AB1,88.85121,1.0221105,0.0,0.0,0.9958828035235542,0.9443326314319951,Primitive_Streak_2
TKT,88.79478,1.6626717,0.0,0.0,0.905112983531214,0.6212641204323092,Primitive_Streak_2
MT-ND3,88.728745,0.86937433,0.0,0.0,0.9964572960551513,0.9920192654466768,Primitive_Streak_2
RPL8,88.7217,0.82121754,0.0,0.0,0.9998085024894676,0.9839687285503217,Primitive_Streak_2
PMAIP1,88.53941,2.59558,0.0,0.0,0.7056683263117579,0.22084297962934957,Primitive_Streak_2
MGST1,88.42487,1.6458739,0.0,0.0,0.9118153963998468,0.6082110822853287,Primitive_Streak_2
GALNT17,87.81881,2.417067,0.0,0.0,0.7546916890080428,0.2891911071814977,Primitive_Streak_2
UCHL1,87.278915,2.4403653,0.0,0.0,0.7170624281884336,0.25783822143629953,Primitive_Streak_2
ACTB,86.70453,1.1882253,0.0,0.0,0.9985637686710073,0.9292320578894098,Primitive_Streak_2
SLIRP,86.2554,1.5376198,0.0,0.0,0.8671964764458062,0.6147725025303349,Primitive_Streak_2
L1TD1,86.1748,2.052812,0.0,0.0,0.8287054768288012,0.390381237130193,Primitive_Streak_2
CBR1,85.93704,2.6267862,0.0,0.0,0.6729222520107239,0.22305338715869563,Primitive_Streak_2
NPM1,85.91767,1.2622465,0.0,0.0,0.9601685178092685,0.7931174889770467,Primitive_Streak_2
TUBB2A,85.32826,2.3449633,0.0,0.0,0.7231903485254692,0.30509440766895074,Primitive_Streak_2
MTATP6P1,84.864136,1.2113358,0.0,0.0,0.9564343163538874,0.8998452714729458,Primitive_Streak_2
DPPA4,83.045975,2.4460819,0.0,0.0,0.685656836461126,0.21778331025978107,Primitive_Streak_2
HSPA8,82.45511,1.3419905,0.0,0.0,0.9252202221371122,0.7282827460241749,Primitive_Streak_2
NODAL,82.399925,3.5386634,0.0,0.0,0.5694178475679816,0.09692055329990577,Primitive_Streak_2
MT-RNR2,82.223854,0.76961297,0.0,0.0,0.9954998085024894,0.9835150133206138,Primitive_Streak_2
TOMM7,82.10392,1.2401584,0.0,0.0,0.9414017617770969,0.7766906709168537,Primitive_Streak_2
TUBA1B,81.29637,1.4292902,0.0,0.0,0.9611260053619303,0.7500029084309596,Primitive_Streak_2
MTRNR2L1,81.25623,1.2507837,0.0,0.0,0.9473381846036002,0.844654885582326,Primitive_Streak_2
TPI1,80.94923,1.227139,0.0,0.0,0.9600727690540023,0.8144653722209942,Primitive_Streak_2
MT-ND1,80.62203,0.97123903,0.0,0.0,0.9940635771734967,0.9713810393568878,Primitive_Streak_2
RP11-436D23.1,80.61495,2.216767,0.0,0.0,0.7292225201072386,0.2802215061018882,Primitive_Streak_2
MT-RNR1,80.55631,0.8065679,0.0,0.0,0.9967445423209498,0.987831124864758,Primitive_Streak_2
PEBP1,80.26156,1.2792968,0.0,0.0,0.941976254308694,0.7533185197249788,Primitive_Streak_2
TIMM13,79.81213,1.3273491,0.0,0.0,0.8819417847567982,0.6678688181299952,Primitive_Streak_2
DDX21,79.35024,1.7597117,0.0,0.0,0.760053619302949,0.44766569331177214,Primitive_Streak_2
MT-ND5,78.948814,1.0536734,0.0,0.0,0.9702221371122175,0.9247414404876857,Primitive_Streak_2
PTMA,78.52547,1.1116767,0.0,0.0,0.9871696667943317,0.8868969368405133,Primitive_Streak_2
GSTP1,77.53073,1.0496355,0.0,0.0,0.9954998085024894,0.9116884023407053,Primitive_Streak_2
IGFBP2,77.36635,1.8192809,0.0,0.0,0.8763883569513596,0.4751212815710181,Primitive_Streak_2
UQCRH,77.35212,0.9252239,0.0,0.0,0.9809459977020298,0.9013111206766173,Primitive_Streak_2
CFL1,77.2834,0.96941876,0.0,0.0,0.982094982765224,0.8957036657863816,Primitive_Streak_2
SNRPB,77.04612,1.3122852,0.0,0.0,0.8916124090386826,0.6648091487604267,Primitive_Streak_2
SEPHS1,76.544655,1.9600335,0.0,0.0,0.7155304481041747,0.35137336109915424,Primitive_Streak_2
CCT5,75.99898,1.4003285,0.0,0.0,0.8264075067024129,0.5858859662389334,Primitive_Streak_2
HMGB3,75.73621,1.7895316,0.0,0.0,0.7246265798544619,0.39251020859266844,Primitive_Streak_2
